travelCode,userCode,name,place,days,price,total,date,price_per_day,year,month,stay_category,hotel_popularity,place_popularity,user_avg_spend
106908,1061,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-10-29,139.1,2020,10,medium,4828,4828,485.696
106909,1061,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-11-05,139.1,2020,11,medium,4828,4828,485.696
106913,1061,Hotel BD,Natal (RN),1,242.88,242.88,2020-12-03,242.88,2020,12,short,4829,4829,485.696
106917,1061,Hotel AU,Recife (PE),3,312.83,938.49,2020-12-31,312.83,2020,12,medium,4467,4467,485.696
106922,1061,Hotel AU,Recife (PE),2,312.83,625.66,2021-02-04,312.83,2021,2,short,4467,4467,485.696
106926,1061,Hotel BD,Natal (RN),2,242.88,485.76,2021-03-04,242.88,2021,3,short,4829,4829,485.696
106931,1061,Hotel BD,Natal (RN),3,242.88,728.64,2021-04-08,242.88,2021,4,medium,4829,4829,485.696
106939,1061,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-06-03,60.39,2021,6,short,4333,4333,485.696
106940,1061,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-06-10,247.62,2021,6,medium,4437,4437,485.696
106941,1061,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-06-17,247.62,2021,6,medium,4437,4437,485.696
106948,1061,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-08-05,165.99,2021,8,short,5029,5029,485.696
106951,1061,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-08-26,208.04,2021,8,short,4205,4205,485.696
106955,1061,Hotel AU,Recife (PE),1,312.83,312.83,2021-09-23,312.83,2021,9,short,4467,4467,485.696
106959,1061,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-10-21,60.39,2021,10,short,4333,4333,485.696
106961,1061,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-11-04,139.1,2021,11,short,4828,4828,485.696
106962,1061,Hotel K,Salvador (BH),2,263.41,526.82,2021-11-11,263.41,2021,11,short,5094,5094,485.696
106965,1061,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-12-02,139.1,2021,12,short,4828,4828,485.696
106966,1061,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-12-09,165.99,2021,12,short,5029,5029,485.696
106970,1061,Hotel BD,Natal (RN),3,242.88,728.64,2022-01-06,242.88,2022,1,medium,4829,4829,485.696
106972,1061,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-01-20,165.99,2022,1,short,5029,5029,485.696
106977,1061,Hotel AU,Recife (PE),4,312.83,1251.32,2022-02-24,312.83,2022,2,medium,4467,4467,485.696
106979,1061,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-03-10,247.62,2022,3,medium,4437,4437,485.696
106985,1061,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-04-21,165.99,2022,4,short,5029,5029,485.696
106988,1061,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-05-12,165.99,2022,5,medium,5029,5029,485.696
106993,1061,Hotel BD,Natal (RN),2,242.88,485.76,2022-06-16,242.88,2022,6,short,4829,4829,485.696
106999,1061,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-07-28,139.1,2022,7,medium,4828,4828,485.696
107000,1061,Hotel AU,Recife (PE),4,312.83,1251.32,2022-08-04,312.83,2022,8,medium,4467,4467,485.696
107004,1061,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-09-01,165.99,2022,9,medium,5029,5029,485.696
107009,1061,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-10-06,60.39,2022,10,short,4333,4333,485.696
107011,1061,Hotel K,Salvador (BH),2,263.41,526.82,2022-10-20,263.41,2022,10,short,5094,5094,485.696
107012,1061,Hotel AU,Recife (PE),3,312.83,938.49,2022-10-27,312.83,2022,10,medium,4467,4467,485.696
107017,1062,Hotel K,Salvador (BH),2,263.41,526.82,2019-10-17,263.41,2019,10,short,5094,5094,446.9441176470588
107019,1062,Hotel AU,Recife (PE),2,312.83,625.66,2019-10-31,312.83,2019,10,short,4467,4467,446.9441176470588
107023,1062,Hotel BD,Natal (RN),1,242.88,242.88,2019-11-28,242.88,2019,11,short,4829,4829,446.9441176470588
107029,1062,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-01-09,139.1,2020,1,short,4828,4828,446.9441176470588
107031,1062,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-01-23,247.62,2020,1,medium,4437,4437,446.9441176470588
107040,1062,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-26,242.88,2020,3,short,4829,4829,446.9441176470588
107043,1062,Hotel BD,Natal (RN),1,242.88,242.88,2020-04-16,242.88,2020,4,short,4829,4829,446.9441176470588
107045,1062,Hotel K,Salvador (BH),1,263.41,263.41,2020-04-30,263.41,2020,4,short,5094,5094,446.9441176470588
107046,1062,Hotel BD,Natal (RN),4,242.88,971.52,2020-05-07,242.88,2020,5,medium,4829,4829,446.9441176470588
107047,1062,Hotel AU,Recife (PE),2,312.83,625.66,2020-05-14,312.83,2020,5,short,4467,4467,446.9441176470588
107050,1062,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-06-04,60.39,2020,6,short,4333,4333,446.9441176470588
107052,1062,Hotel K,Salvador (BH),4,263.41,1053.64,2020-06-18,263.41,2020,6,medium,5094,5094,446.9441176470588
107056,1062,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-07-16,139.1,2020,7,medium,4828,4828,446.9441176470588
107057,1062,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-07-23,165.99,2020,7,medium,5029,5029,446.9441176470588
107062,1062,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-08-27,165.99,2020,8,short,5029,5029,446.9441176470588
107063,1062,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-09-03,165.99,2020,9,short,5029,5029,446.9441176470588
107065,1062,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-09-17,60.39,2020,9,short,4333,4333,446.9441176470588
107070,1063,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-10-03,247.62,2019,10,medium,4437,4437,527.7564
107073,1063,Hotel Z,Aracaju (SE),4,208.04,832.16,2019-10-24,208.04,2019,10,medium,4205,4205,527.7564
107081,1063,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-12-19,247.62,2019,12,medium,4437,4437,527.7564
107087,1063,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-01-30,60.39,2020,1,short,4333,4333,527.7564
107089,1063,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-02-13,60.39,2020,2,short,4333,4333,527.7564
107095,1063,Hotel BD,Natal (RN),2,242.88,485.76,2020-03-26,242.88,2020,3,short,4829,4829,527.7564
107098,1063,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-04-16,208.04,2020,4,medium,4205,4205,527.7564
107107,1063,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-06-18,60.39,2020,6,medium,4333,4333,527.7564
107108,1063,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-06-25,247.62,2020,6,medium,4437,4437,527.7564
107111,1063,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-07-16,139.1,2020,7,short,4828,4828,527.7564
107113,1063,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-07-30,208.04,2020,7,medium,4205,4205,527.7564
107119,1063,Hotel K,Salvador (BH),4,263.41,1053.64,2020-09-10,263.41,2020,9,medium,5094,5094,527.7564
107121,1063,Hotel BD,Natal (RN),4,242.88,971.52,2020-09-24,242.88,2020,9,medium,4829,4829,527.7564
107125,1063,Hotel AU,Recife (PE),1,312.83,312.83,2020-10-22,312.83,2020,10,short,4467,4467,527.7564
107126,1063,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-10-29,247.62,2020,10,short,4437,4437,527.7564
107127,1063,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-11-05,139.1,2020,11,short,4828,4828,527.7564
107130,1063,Hotel K,Salvador (BH),2,263.41,526.82,2020-11-26,263.41,2020,11,short,5094,5094,527.7564
107134,1063,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-24,165.99,2020,12,medium,5029,5029,527.7564
107137,1063,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-01-14,247.62,2021,1,short,4437,4437,527.7564
107141,1063,Hotel BD,Natal (RN),2,242.88,485.76,2021-02-11,242.88,2021,2,short,4829,4829,527.7564
107142,1063,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-02-18,139.1,2021,2,medium,4828,4828,527.7564
107146,1063,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-03-18,60.39,2021,3,medium,4333,4333,527.7564
107147,1063,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-03-25,139.1,2021,3,short,4828,4828,527.7564
107148,1063,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-04-01,208.04,2021,4,medium,4205,4205,527.7564
107151,1063,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-04-22,247.62,2021,4,medium,4437,4437,527.7564
107168,1064,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2019-11-28,165.99,2019,11,medium,5029,5029,450.3588571428571
107169,1064,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-12-05,208.04,2019,12,short,4205,4205,450.3588571428571
107170,1064,Hotel AU,Recife (PE),1,312.83,312.83,2019-12-12,312.83,2019,12,short,4467,4467,450.3588571428571
107172,1064,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-12-26,247.62,2019,12,medium,4437,4437,450.3588571428571
107179,1064,Hotel AU,Recife (PE),2,312.83,625.66,2020-02-13,312.83,2020,2,short,4467,4467,450.3588571428571
107180,1064,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-02-20,247.62,2020,2,short,4437,4437,450.3588571428571
107181,1064,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-02-27,139.1,2020,2,medium,4828,4828,450.3588571428571
107184,1064,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-03-19,208.04,2020,3,medium,4205,4205,450.3588571428571
107185,1064,Hotel BD,Natal (RN),3,242.88,728.64,2020-03-26,242.88,2020,3,medium,4829,4829,450.3588571428571
107187,1064,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-04-09,165.99,2020,4,short,5029,5029,450.3588571428571
107189,1064,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-23,139.1,2020,4,medium,4828,4828,450.3588571428571
107197,1064,Hotel BD,Natal (RN),3,242.88,728.64,2020-06-18,242.88,2020,6,medium,4829,4829,450.3588571428571
107201,1064,Hotel K,Salvador (BH),4,263.41,1053.64,2020-07-16,263.41,2020,7,medium,5094,5094,450.3588571428571
107206,1064,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-08-20,60.39,2020,8,short,4333,4333,450.3588571428571
107216,1064,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-10-29,139.1,2020,10,medium,4828,4828,450.3588571428571
107217,1064,Hotel BD,Natal (RN),1,242.88,242.88,2020-11-05,242.88,2020,11,short,4829,4829,450.3588571428571
107223,1064,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-12-17,139.1,2020,12,medium,4828,4828,450.3588571428571
107224,1064,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-12-24,60.39,2020,12,short,4333,4333,450.3588571428571
107230,1064,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-02-04,165.99,2021,2,short,5029,5029,450.3588571428571
107231,1064,Hotel AU,Recife (PE),2,312.83,625.66,2021-02-11,312.83,2021,2,short,4467,4467,450.3588571428571
107235,1064,Hotel BD,Natal (RN),1,242.88,242.88,2021-03-11,242.88,2021,3,short,4829,4829,450.3588571428571
107237,1064,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-03-25,165.99,2021,3,medium,5029,5029,450.3588571428571
107240,1064,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-04-15,165.99,2021,4,short,5029,5029,450.3588571428571
107242,1064,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-04-29,208.04,2021,4,medium,4205,4205,450.3588571428571
107246,1064,Hotel AU,Recife (PE),1,312.83,312.83,2021-05-27,312.83,2021,5,short,4467,4467,450.3588571428571
107251,1064,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-07-01,139.1,2021,7,short,4828,4828,450.3588571428571
107252,1064,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-07-08,139.1,2021,7,medium,4828,4828,450.3588571428571
107253,1064,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-07-15,60.39,2021,7,short,4333,4333,450.3588571428571
107254,1064,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-07-22,247.62,2021,7,short,4437,4437,450.3588571428571
107258,1064,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-08-19,165.99,2021,8,medium,5029,5029,450.3588571428571
107259,1064,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-08-26,60.39,2021,8,short,4333,4333,450.3588571428571
107266,1064,Hotel K,Salvador (BH),3,263.41,790.23,2021-10-14,263.41,2021,10,medium,5094,5094,450.3588571428571
107271,1064,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-11-18,139.1,2021,11,medium,4828,4828,450.3588571428571
107273,1064,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-12-02,60.39,2021,12,medium,4333,4333,450.3588571428571
107280,1064,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-01-20,247.62,2022,1,medium,4437,4437,450.3588571428571
107282,1065,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-10-03,165.99,2019,10,medium,5029,5029,479.0071875
107284,1065,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-10-17,208.04,2019,10,short,4205,4205,479.0071875
107289,1065,Hotel AU,Recife (PE),1,312.83,312.83,2019-11-21,312.83,2019,11,short,4467,4467,479.0071875
107290,1065,Hotel K,Salvador (BH),2,263.41,526.82,2019-11-28,263.41,2019,11,short,5094,5094,479.0071875
107291,1065,Hotel BD,Natal (RN),2,242.88,485.76,2019-12-05,242.88,2019,12,short,4829,4829,479.0071875
107292,1065,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2019-12-12,139.1,2019,12,short,4828,4828,479.0071875
107293,1065,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-12-19,139.1,2019,12,short,4828,4828,479.0071875
107296,1065,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-01-09,247.62,2020,1,short,4437,4437,479.0071875
107300,1065,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-02-06,60.39,2020,2,medium,4333,4333,479.0071875
107307,1065,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-03-26,60.39,2020,3,short,4333,4333,479.0071875
107308,1065,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-04-02,60.39,2020,4,short,4333,4333,479.0071875
107309,1065,Hotel AU,Recife (PE),3,312.83,938.49,2020-04-09,312.83,2020,4,medium,4467,4467,479.0071875
107310,1065,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-04-16,60.39,2020,4,medium,4333,4333,479.0071875
107312,1065,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-04-30,247.62,2020,4,medium,4437,4437,479.0071875
107313,1065,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-05-07,208.04,2020,5,medium,4205,4205,479.0071875
107319,1065,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-06-18,139.1,2020,6,medium,4828,4828,479.0071875
107321,1065,Hotel AU,Recife (PE),3,312.83,938.49,2020-07-02,312.83,2020,7,medium,4467,4467,479.0071875
107330,1065,Hotel AU,Recife (PE),3,312.83,938.49,2020-09-03,312.83,2020,9,medium,4467,4467,479.0071875
107335,1065,Hotel K,Salvador (BH),3,263.41,790.23,2020-10-08,263.41,2020,10,medium,5094,5094,479.0071875
107337,1065,Hotel K,Salvador (BH),1,263.41,263.41,2020-10-22,263.41,2020,10,short,5094,5094,479.0071875
107342,1065,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-11-26,247.62,2020,11,medium,4437,4437,479.0071875
107345,1065,Hotel K,Salvador (BH),2,263.41,526.82,2020-12-17,263.41,2020,12,short,5094,5094,479.0071875
107347,1065,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-12-31,60.39,2020,12,short,4333,4333,479.0071875
107352,1065,Hotel BD,Natal (RN),1,242.88,242.88,2021-02-04,242.88,2021,2,short,4829,4829,479.0071875
107355,1065,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-02-25,139.1,2021,2,medium,4828,4828,479.0071875
107357,1065,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-03-11,139.1,2021,3,short,4828,4828,479.0071875
107363,1065,Hotel K,Salvador (BH),4,263.41,1053.64,2021-04-22,263.41,2021,4,medium,5094,5094,479.0071875
107365,1065,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-06,139.1,2021,5,medium,4828,4828,479.0071875
107366,1065,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-05-13,60.39,2021,5,medium,4333,4333,479.0071875
107372,1065,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-06-24,208.04,2021,6,short,4205,4205,479.0071875
107379,1065,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-08-12,139.1,2021,8,medium,4828,4828,479.0071875
107381,1065,Hotel AU,Recife (PE),1,312.83,312.83,2021-08-26,312.83,2021,8,short,4467,4467,479.0071875
107382,1066,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-09-26,208.04,2019,9,short,4205,4205,454.3483636363636
107383,1066,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-10-03,208.04,2019,10,short,4205,4205,454.3483636363636
107385,1066,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-10-17,165.99,2019,10,short,5029,5029,454.3483636363636
107387,1066,Hotel K,Salvador (BH),1,263.41,263.41,2019-10-31,263.41,2019,10,short,5094,5094,454.3483636363636
107388,1066,Hotel BW,Campo Grande (MS),3,60.39,181.17,2019-11-07,60.39,2019,11,medium,4333,4333,454.3483636363636
107389,1066,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-11-14,60.39,2019,11,short,4333,4333,454.3483636363636
107390,1066,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-21,165.99,2019,11,short,5029,5029,454.3483636363636
107394,1066,Hotel K,Salvador (BH),4,263.41,1053.64,2019-12-19,263.41,2019,12,medium,5094,5094,454.3483636363636
107395,1066,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-12-26,60.39,2019,12,short,4333,4333,454.3483636363636
107401,1066,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-02-06,165.99,2020,2,medium,5029,5029,454.3483636363636
107405,1066,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-03-05,165.99,2020,3,medium,5029,5029,454.3483636363636
107406,1066,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-03-12,208.04,2020,3,short,4205,4205,454.3483636363636
107408,1066,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-03-26,247.62,2020,3,medium,4437,4437,454.3483636363636
107416,1066,Hotel K,Salvador (BH),4,263.41,1053.64,2020-05-21,263.41,2020,5,medium,5094,5094,454.3483636363636
107421,1066,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-06-25,60.39,2020,6,medium,4333,4333,454.3483636363636
107423,1066,Hotel AU,Recife (PE),4,312.83,1251.32,2020-07-09,312.83,2020,7,medium,4467,4467,454.3483636363636
107426,1066,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-07-30,247.62,2020,7,short,4437,4437,454.3483636363636
107432,1066,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-09-10,139.1,2020,9,medium,4828,4828,454.3483636363636
107443,1066,Hotel K,Salvador (BH),1,263.41,263.41,2020-11-26,263.41,2020,11,short,5094,5094,454.3483636363636
107446,1066,Hotel AU,Recife (PE),2,312.83,625.66,2020-12-17,312.83,2020,12,short,4467,4467,454.3483636363636
107447,1066,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-12-24,208.04,2020,12,short,4205,4205,454.3483636363636
107449,1066,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-01-07,247.62,2021,1,medium,4437,4437,454.3483636363636
107454,1066,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-02-11,165.99,2021,2,short,5029,5029,454.3483636363636
107465,1066,Hotel BD,Natal (RN),1,242.88,242.88,2021-04-29,242.88,2021,4,short,4829,4829,454.3483636363636
107471,1066,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-06-10,247.62,2021,6,short,4437,4437,454.3483636363636
107473,1066,Hotel BD,Natal (RN),3,242.88,728.64,2021-06-24,242.88,2021,6,medium,4829,4829,454.3483636363636
107478,1066,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-07-29,60.39,2021,7,medium,4333,4333,454.3483636363636
107483,1066,Hotel AU,Recife (PE),1,312.83,312.83,2021-09-02,312.83,2021,9,short,4467,4467,454.3483636363636
107484,1066,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-09-09,208.04,2021,9,medium,4205,4205,454.3483636363636
107487,1066,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-09-30,165.99,2021,9,medium,5029,5029,454.3483636363636
107489,1066,Hotel BD,Natal (RN),4,242.88,971.52,2021-10-14,242.88,2021,10,medium,4829,4829,454.3483636363636
107490,1066,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-10-21,208.04,2021,10,short,4205,4205,454.3483636363636
107493,1066,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-11-11,165.99,2021,11,short,5029,5029,454.3483636363636
107495,1066,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-11-25,139.1,2021,11,short,4828,4828,454.3483636363636
107496,1066,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-12-02,165.99,2021,12,short,5029,5029,454.3483636363636
107503,1066,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-01-20,139.1,2022,1,medium,4828,4828,454.3483636363636
107504,1066,Hotel K,Salvador (BH),3,263.41,790.23,2022-01-27,263.41,2022,1,medium,5094,5094,454.3483636363636
107509,1066,Hotel Z,Aracaju (SE),1,208.04,208.04,2022-03-03,208.04,2022,3,short,4205,4205,454.3483636363636
107510,1066,Hotel K,Salvador (BH),4,263.41,1053.64,2022-03-10,263.41,2022,3,medium,5094,5094,454.3483636363636
107511,1066,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-03-17,139.1,2022,3,medium,4828,4828,454.3483636363636
107512,1066,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-03-24,139.1,2022,3,short,4828,4828,454.3483636363636
107513,1066,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-03-31,208.04,2022,3,short,4205,4205,454.3483636363636
107514,1066,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-04-07,165.99,2022,4,short,5029,5029,454.3483636363636
107515,1066,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-04-14,139.1,2022,4,short,4828,4828,454.3483636363636
107520,1066,Hotel K,Salvador (BH),1,263.41,263.41,2022-05-19,263.41,2022,5,short,5094,5094,454.3483636363636
107521,1066,Hotel BP,Brasilia (DF),1,247.62,247.62,2022-05-26,247.62,2022,5,short,4437,4437,454.3483636363636
107525,1066,Hotel BD,Natal (RN),3,242.88,728.64,2022-06-23,242.88,2022,6,medium,4829,4829,454.3483636363636
107530,1066,Hotel BD,Natal (RN),2,242.88,485.76,2022-07-28,242.88,2022,7,short,4829,4829,454.3483636363636
107534,1066,Hotel BD,Natal (RN),1,242.88,242.88,2022-08-25,242.88,2022,8,short,4829,4829,454.3483636363636
107539,1066,Hotel AU,Recife (PE),1,312.83,312.83,2022-09-29,312.83,2022,9,short,4467,4467,454.3483636363636
107542,1066,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-10-20,60.39,2022,10,short,4333,4333,454.3483636363636
107545,1066,Hotel BD,Natal (RN),4,242.88,971.52,2022-11-10,242.88,2022,11,medium,4829,4829,454.3483636363636
107547,1066,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-11-24,60.39,2022,11,medium,4333,4333,454.3483636363636
107549,1066,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-12-08,165.99,2022,12,medium,5029,5029,454.3483636363636
107550,1066,Hotel K,Salvador (BH),4,263.41,1053.64,2022-12-15,263.41,2022,12,medium,5094,5094,454.3483636363636
107556,1067,Hotel AU,Recife (PE),1,312.83,312.83,2019-10-17,312.83,2019,10,short,4467,4467,508.6114285714286
107559,1067,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-11-07,247.62,2019,11,medium,4437,4437,508.6114285714286
107561,1067,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-11-21,247.62,2019,11,short,4437,4437,508.6114285714286
107563,1067,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-12-05,247.62,2019,12,short,4437,4437,508.6114285714286
